Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
477395365,4,2016-7,Singapore,It's very fun and enjoy play in the Disney theme park. But very crowded and long Q for all the games.,Disneyland_HongKong
435975846,5,2016-11,United States,"I've not been here since '69, so it's changed a bit. What a great place to bring the family and myself. I wish I could've come more often as I grew up, but it wasn't possible. That's okay because I'll come back more now!! Highly recommended!! Come as much as you can and come again!! On November 9, they're playing Christmas music on Main Street and it's 95 out!! Weird for a boy from Vancouver USA...",Disneyland_California
147582555,5,2012-11,United States,"Not cheap, but the kids loved it and we all had a really good time. They are young enough to love all the characters, and the rides were great. Food was really expensive, but we'd eat a big protein breakfast, powerbars and have an early dinner to avoid lines and save money.",Disneyland_California
299704310,4,2015-8,United States,"It probably the tiniest Disneyland in the world, right size with 2 young kids easily get tired. The park facilities were cute and clean. Staff members were polite and high respect to their guests. Just wish they had better foot traffic control though. Those groupies (I guess) were cutting in lines often, and it was frustrated for the rest who were follow the rules. 2 year old couldn't stop saying 'mommy, its not fair'!",Disneyland_HongKong
121102642,5,2011-6,United States,"Disneyland is one of the best places to go on vacation. It is great for everyone of all ages. If you don't have children it's still a very fun place to go. There are many rides adults will enjoy and there are many rides kids will enjoy. Overall, it's an awesome place to go and I'd recommend it to everyone!",Disneyland_California
639817511,4,2018-12,Canada,"We recommend the hopper passes if you are mobile enough. We maximized the number of adult rides when we used the Max Pass to book fast passes in the other park when we were entering a ride. This gave us time to go on one ride, book another and walk onto a ride without a pass and then walk over to the other park. We checked the line up times online on the APP to ensure we did not waste time lining up. We used our steps to walk between parks instead. By day 4 we were going on our favourite rides for a second and third time. We also found the restrooms were bigger, nicer and newer in CAP. The fireworks were amazing and worth staying for. They start at 9:30 pm sharp and last 10 minutes. Secure a spot with a view of the castle. We feel the front of the line pass at Universal is superior to the Max Fast Pass at Disney but the superior one is at least 10 times more expensive. We found Wednesday to be the best day to get on rides with short or non existent line ups. The Indiana Jones ride fast pass line is not that great compared to other rides. It still takes awhile to get on the ride. The Mexican restaurant was our favourite place to eat lunch   cafeteria style with plenty of seating.",Disneyland_California
176566672,3,2013-9,United Kingdom,"Overall fairly disappointed with the park. Some areas not well kept. eg. on exiting it's a small world the lawned areas had not been cut and full of weeds. ( just an observation) The days we were there the parks felt almost over crowded. In the Studios in particular many of the eating places were closed. There were long queues even for the ladies toilets. In the men's toilets there were at least 6 ladies in front of me in line to use them. Most of the toilets I used were dreadful and not being maintained. ( have seen better standards in porta loos at a pop festival !!We queued for ages even for some of the smallest of rides for the young children 30   40 minfor a 90 second roundabout ride. Most of the larger rides were at least an hour and a half.Even 10 min. after the official opening time there was a 2 hour wait for the tower of terror.We made the most of our time, but it was not the magical experience we had hoped for our two young grand children's first Disney visit. Unlike our first visit with our own daughter to Florida many years ago, which was near perfect and we always remember fondly. We have been back to Florida on 5 occasions and the standards are always high.One final warning, seems if you are carrying anything other than a Disney carrier bag ...beware!at 11o'clock at night, after 13 hours in the park with two young and very tired children. As we were leaving, we were dragged out of the madding crowd just outside the park by security and hauled to one side and being demanded to produce receipts for every item we had purchased in in park. (almost all children's toys) Even the hats our grandsons had on their heads. Much of which we had purchased the day before, with the receipts being back at the hotel.When we asked why with literally thousands and thousands of other people pushing past us at that very moment all rushing to get to their buses and cars, most dressed up in hats and ears and ...... well you get the picture! Why we were pulled over (and this guy was trying to look in our bags as well) We were advised it was because one of our carrier bags was one the we had brought with us and not an official Disney carrier bag!!!!! I am a very patient person but believe me, it would have been well worth the assault charge to deck the brainless jobsworth.When he saw how angry he was making us he backed off.What a way to totally kill what had been a very frustrating day anyway.Disneyland Paris really just do not have it right and are doing the magic of Disney no good at all.",Disneyland_Paris
220068667,5,2014-7,United States,"We visited Disneyland in the middle of summer, and we were very surprised that the crowds and lines were very manageable. We were so pleasantly surprised! The park was fun, and we enjoyed our experience. This was our first time here, and it was nice to see some different rides shows restaurants than Disney World. Lots of fun!",Disneyland_California
150789200,5,2013-1,Malaysia,"This is my first time visiting Disneyland and boy, what an adventure I had in Disneyland Hong Kong. It was like reliving all my childhood memories the moment I stepped my feet into the theme park. Disneyland is truly the place where a grown up can be unashamedly giddy and smiling all the time watching Mickey and his lovely gangs' entertaining performances. It may be the smallest Disneyland in the world but for us, one whole day in the park is still not enough. I would love to go back again someday.",Disneyland_HongKong
243285024,5,2014-10,United Kingdom,"Great location and perfect for all ages. Quite a lot of rides in Enchanted Land were closed but we understood it needed to be done for the upkeep of the park, Disneyland really wouldn't be the same (or magical) if it were run down. If you have children you have to bring them here! Althought we are a young couple we still love it and try to go here every year. ",Disneyland_Paris
123960221,4,2012-1,United Kingdom,I always want to take childrenw ith me when I visit this park as the thrill rides are a little tired now and everything else is geared for the younger child. Great park though and loved all the characters. Didn't try too many of the shops or restaurants as so expensive. Take your lunch with you!,Disneyland_Paris
215830119,5,2014-7,United States,This was our first trip to Disneyland though we have been to WDW several times (but are in no way Disney experts). Loved it!! Smaller footprint   easier to get around in. All the best rides and a few that are different too. Our younger fans loved the historical aspect of it. Be sure to ride everything you may have done at WDW   chances are there are some exciting differences!,Disneyland_California
250114516,5,2014-9,United States,Disney never disappoints! Still at 28 it's as magical as ever! We try to visit often and I love seeing new additions and little changes every time I go!,Disneyland_California
371062670,1,2016-5,United Arab Emirates,This park is a huge merchandise operation with some dated rides spotted around. We arrived at 10 am for the park opening and the crowds were already huge. There were times when the crowds were so think we were gridlocked. That meant waiting in line for a minimum of 90 minutes even with fast pass. We were there all day and one child only went on four rides and the other went on six. The lines to the rides were one thing but the lines for the restaurants were equally daunting with up to 30 minutes wait for really bad food. Then there were the lines for the characters which were on a schedule. So my kids didn't get a photo with any because we're always too late for the timings. 25% of the rides were under repair and some of them broke down and had to be closed momentarily. The parades were ok but the park needs refurbishing. Save your money and go to the Disney in Florida.,Disneyland_Paris
208116497,4,2013-6,Philippines,"Me and my family went to Hong Kong Disneyland for an overdue vacation. It was an experience of a lifetime. I felt like I was a child again, and I can safely say that I wasn't the only one who did. My brother had a smile that I had never seen for the past God knows how long. My cousins are extremely happy and on top of that, my grandfather was with us and he really enjoyed the trip.Getting there was a breeze, considering that the place where we stayed, Harbour Plaza Metropolis, is right across the Hung Hom MTR station. The commute to DL is part of the experience. The Disney themed train is really cute, it had Mickey Mouse windows, replicas of Disney characters and Mickey Handrails.HKDL resort was everything I imagined it to be. Magical. From the rides, to good food, from the Golden Mickeys show and The Festival of Lion King to the Philar Magic, it was spectacular. I won't be telling stuff bit by bit because it would probably take me 3 entries just to share how wonderful my DL experience was. The highlight for me however, was the  Flights of Fantasy  Parade. We were eating our late lunch (around 3:30) when it started and my cousin Jia hurriedly ran to the main street with me and Timmy. At first i thought only kids will enjoy the parade. But I have to admit I really had fun watching it. Every performer had a really good smile while dancing to a catchy parade song. Considering that majority of the performers were my kababayans, it made me feel proud how good of an entertainer Pinoys are.You should definitely see the fireworks at night!",Disneyland_HongKong
437655379,5,2015-12,United Kingdom,This is literally my favourite place in the whole wide world! Full of rides and entertainment to please both children and adults. Several different types of nice restaurants and loads of characters strolling around and happily posing for pictures. Fireworks are also fabulous! Everyone should visit! I couldn't get enough of this place! ,Disneyland_California
362838512,5,2016-4,United Kingdom,We had a fantastic holiday here. Young or old you can't help but get lost in the magic. I spent a small fortune and walked miles but it was worth it. My only complaint really is the food. Ridiculously expensive for rubbish food. Each restaurant only offered a couple of dishes per menu so it was difficult to find something everyone liked. Only a small gripe but having been to Disneyland in Orlando there's a big difference in the people; staff and guests. The Americans can't do enough to help you and were so cheerful. I find the French quite rude and not as 'in the Disney spirit'. That said I'd definitely come back. ,Disneyland_Paris
337616036,4,2015-2,United States,"I enjoy visiting Disneyland, there is always something for everyone. My favorite thing with the kids was always purchase an autograph book and when the characters signed their book I put the picture of them with the character. 15 years later and the kids still have their autograph books.",Disneyland_California
136868798,5,2012-8,United States,"We go to Disney World in Florida all the time, since we are Disney Vacation Club members. Decided to give Disneyland a try. Everyone is always saying how much more Disney World has to offer, but I disagree. Disneyland is much smaller, but it has more attractions packed in to a smaller space. There are more rides compared to the Magic Kingdom in Florida. And the rides are different. Loved Disneyland's Pirates of the Caribbean and Space Mountain. The weather is better no extreme heat and storms when compared to Disney World. Park does seem more crowded, due to smaller spaces. Don't be fooled by smaller size you still need several days to do it all. Loved it!",Disneyland_California
140479880,3,2012-8,Netherlands,"This was not my first visit at Disneyland Paris. I always love it. All the details, the music etc. But this time I noticed things weren  t as good as always. It was very very bussy. That of course isn  t Disney  s fault. But they didn  t anticipate on that. No extra cleaning at the restrooms. They were very very dirty. People were smoking in the lines cast members saw it but didn  t say anything about it.What was great this visit was the new night spectacle Dreams. Very very very beautifull. ",Disneyland_Paris
270921491,5,2015-1,Singapore,the most amazing experience of my life.  i loved the disney land the most.  A must visit once in lifetime especially if you have kids along.  time was neer sufficient.  there is a indian restaurant also inside.,Disneyland_HongKong
146496275,5,2012-3,United Kingdom,"4th visit, that says it all! Just simply an outstanding place to visit and the joy the place brings to big and wee kids is priceless",Disneyland_Paris
419328180,4,2016-9,Oman,Easily the smallest of the 3 I've been and I didn't get to see too much of traffic as we did it on a weekday. Getting there on MTR was very convenient with a train and station dedicated to it. Overall a pleasant visit and a day full of fun n frolic. One must wait to see the 3o'clock parade !!,Disneyland_HongKong
129709352,5,2012-5,United States,"Yumm   a really good value, is comparison $9.00 a leg   all protein   so moist, tender, hot and juicy! I dream of these legs! They are big enough to share",Disneyland_California
176323336,5,2013-9,United States,If you are celebrating a birthday make sure and get a birthday button from town hall. They sure know how to make you feel special!,Disneyland_California
467406814,4,2017-3,Netherlands,I am propably one of the biggest Disneyland fans in the world. Because of that I didn't have a lot of expectations of Disneyland Hong Kong. We visited it last week. Weather was okey and it was so quiet! Unbelievable. We could do every attraction twice and even had some time left. I loved the Grizzly train and Mystic Mansion. The last one is one of the best attractions I've ever been in. I was disapointment of the Iron Man Experience and the fact that a lot of restaurants where closed.Overall a fun day and a must do for Disney lovers. ,Disneyland_HongKong
590722325,5,2018-6,United States,"Classic, timeless, amazing.  Yes it can get crowded, but do your homework and go during slow times.  We live several states away and make the trip at least once a year. To never have to leave the magic, stay on property!",Disneyland_California
419131255,5,2016-9,United Kingdom,"What more can I say for a 6 yr old! Plenty to do and plenty to see. Most definitely you will need at least two if not three days to fully explore and try the rides. In addition there are literally loads of cafes, bars and shops. Be warned, it gets very busy, the rides have queues like you have never known, and it is expensive if you shop. ",Disneyland_Paris
430406594,4,2016-9,United States,"We spent 3 days visiting the two California Disney parks and had an absolutely wonderful time. Most of the lines were a manageable length (although some were long). I was thankful that for the most part Disney did a good job of providing shade for their guests while waiting in the lines. A few of the older rides broke down, but they were back up and running in time for us to be able to ride them before leaving the park. My 7 year old daughter says that she liked it all except the ride with the abominable snowman (The Matterhorn. It was pretty rickety.), lol. We also saw the Frozen show, and as another reviewer said, it was very good. I'm so glad we had the opportunity to visit!",Disneyland_California
153642095,1,2013-3,United States,"I have annual membership of this park for past 12 years now. We go there coz my daughter and wife love it. My best moment in this park is when we in car and start to drive back home. Here is why...1. 80% time is spend in waiting for rides or walking past the crowd.2. They have terrible terrible food quality. Although in past many years they have added many new restaurant types, but the food is just atrocious in taste. It it unhealthy and tasteless.3. Everything is overpriced.4. They are probably best in mass people movement to keep crowd in control, but it is ridiculous that it takes 60 minutes from the moment you part car to get inside the park entrance.Kids love it... but it does not mean they deserve 5stars.",Disneyland_California
659354552,2,2019-3,United States,"I   m sad that Disneyland makes you wait in line for Hours to    plead    your case for why your disabled child should get a disability pass. It   s unfair in a very cruel way. They won   t look at your doctors notes. You have to explain,or beg, why your child, should be allowed a pass, Which I kinda get but at the same time, find it very discriminatory. I don   t think they like they way I looked. He didn   t even listen to me. Said he didn   t understand big words, medical terms mean nothing to him, he is not a doctor. He was beyond rude . He was outright mean. I picked a Disney vacation because they cater to families with disabled children. Or at least I thought they did. We were celebrating my daughters last chemo. Which is great and all, but unfortunately because of 28 MONTHS of intense chemo and the high dose steroids to treat blood cancer she has severe osteonecrosis, which we can   t treat because it requires total joint replacement of her ankles, knees and hips, which is not possible during treatment, so we have to wait until her anc comes back with normal numbers and she is healthy enough to undergo such intense surgery. In about 3 months. Until then she lives in intense pain which is ongoing for over a year.  Osteonecrosis is dead bone. My daughters is extremely severe. It   s an extremely painful condition. But that didn   t qualify her for a pass. But a lady standing next to me, her son didn   t like loud noises, he got a pass. I was mind blown. I didn   t even go seeking this out. A cast member, an employee of Disney told me to go do this. To get a DAS pass after seeing her struggle to stand and wince in pain while meeting tinkerbell . The man assessing whether or not my daughter was disabled enough for a pass looked me dead in the eye and asked me why i brought her to Disneyland if she was sick and in pain. What kind of question in that?? I thought it was Disneyland. The happiest place on earth. She has at least 12 major upcoming surgeries, she has been on treatment for cancer for over two years. Why wouldn   t I bring her to Disneyland? We could have went there for a make a wish trip, but she wished something else. She later expressed her desire to have went to Disney and I took her on my own make a wish, and even though Disneyland is actually quite crappy to disabled people. I still got to see her smile and light up at seeing the parade. The joy on her face was contagious at meeting tinkerbell. All in, I   m glad she got to complete her dream of going to Disneyland. She could only do about 3 hours a day, on a 3 day pass. But it   s whatever. We came and saw. We rode 1 ride a day. We wouldn   t dream of ever going back and for that, I   m thankful.",Disneyland_California
266972482,3,2014-5,Thailand,I think Disneyland is for kids. The most of attraction are not made me excited. But I really like the  fireworks huge show at castle. It's very marvelous. Some food in Disneyland is not delicious.,Disneyland_HongKong
332827724,4,2015-1,Australia,"We have visited this HK Disneyland on several occasions. I would say that it is worth two days' to fully visit. Day one can be for you to scope out what your preferred rides and attractions are, then re visit them on Day two. Maybe wait for the night parade, to get the night feel. Stay at the Hollywood Hotel overnight, which is the cheaper of the two hotels. If you have longer in HK, I would then transfer to another hotel, closer to Tsim Sha Tsui (Kowloon) or Central (HK Island). If you wish to shop, go for the Kowloon side and the hotels there, which are slightly cheaper than the HK Island hotels, where the CBD is located and which have more business people staying. If you also wish to go to Ocean Park, stay on HK Island, because it is in the south of the Island.",Disneyland_HongKong
157619615,5,2013-4,United States,"We visited Disneyland during the 2nd week of April 2013 with a 5 day park hopper pass. This was during our spring break week, which seemed to be after most other schools had their break, so the park was not very busy (which was good for us!). Most of the rides had a wait time of 10 20 minutes.From our last visit in December 2011, Disneyland itself hasn't changed much. Most of the improvements were made to California Adventures with the addition of  Cars Land  and the new Buena Vista shops. As such, it seemed busier in DCA than in DL. Unfortunately for us, a few of the rides we were waiting in line for broke down (e.g., Autopia, Monorail).Because we were staying at the Grand Californian Hotel we got in 1 hour early with the  Magic Hour  entrance. If you have this option, use it! It will allow you to ride the popular rides without the long wait times. One thing to note, is that not all rides are running during this magic hour. In fact, during our visit to DL only Fantasyland, Tomorrowland, and Main Street was open. In any case, you're inside the park and have already beat the crowd when it turns 9 am and all of the  lands  opened. We were the first people on the Splash Mountain ride and were allowed to ride several times in a row before more people showed up!One final tip: If you wait until just before the park closes (for us, that was at 9 pm), you can probably get on some of the popular rides with no waiting. We did this for the Indiana Jones Ride and the Matterhorn. No waiting, just walked right up!",Disneyland_California
668269058,5,2019-4,United Kingdom,"First time at Disneyland Paris and had the most magical time. Loved that there were bigger rides for thrill seekers. Wait times not always accurate which was annoying as you lined up for a 20 minute wait and 45 minutes later still waiting, some rides refused to change wait times. However, there was no monitoring of people cutting the line which added to the wait time. Staff were so wonderful and patient after I hurt my foot which meant it took me longer to get on and off rides. Staff were helpful when rides broke down and provided answers instead of    I don   t know    or    I can   t tell you   . Staff spoke good English and were very kind and helpful. Food was expensive so we took sandwiches the second day we went. Lines for food were residentially long with only one or two people serving. Unfortunately some of our food was cold but the line was too long to take it back so we ate it anyway. Brought a meal deal which included an ice cream however the only option was a nut one which I couldn   t eat with no other option. The fire works were amazing. We were able to sit right in front of the castle which meant we had an amazing view. Can   t wait to visit again.",Disneyland_Paris
157118505,5,2013-4,Philippines,"Since we are traveling with our grandchildren, we had to go to Dysneyland, such a happy place. We arrived in time for the parade, the kids were so thrilled seeing the Disney characters and their favorite Princesses. We stayed on till the fireworks, amazing! We also enjoyed the food all over the place.",Disneyland_HongKong
125140918,5,2012-2,Canada,"more directed for the very young. entrance fees was bit expensive about 144us for 2 adults and 1 child, however the subway system is very clean and quite extensive and it cost for 3 passengers from TSIM SHA TSUI Kawloon to Disneyland and return about 5 us bucks",Disneyland_HongKong
459481970,3,2016-3,Hong Kong,"Disappointing because it's a bit small. If you've been to any other Disney theme park I think this one wouldn't compare favorably.   On the plus side, of you are Disney mad and have small kids it sure it would be fun!",Disneyland_HongKong
245538097,4,2014-12,Kenya,"A great place for the family to spend a whole day. I went in the winter time and so the crowd was manageable. Great music all round, good family based entertainment for all ages. I had my teenage daughter with me and she had loads of fun. The roller coaster rides are not to be missed! The themed areas are great. Go early and start with the most attractive areas such as the Space mission before the queues become too long.",Disneyland_Paris
352846895,5,2016-3,United States,You won't be disappointed with your visit here! We loved the castle  go in it and see sleeping Beauty's story on stained glass windows and tapestry!! There is even a dragon in the dungeon  can't see that in the states!!,Disneyland_Paris
141520449,4,2012-9,United Kingdom,"We went end of sep, was relatively quiet meaning no or little cueing at rides, this ment we seen all we wanted to in one day. And one day, all be it long, was enough.",Disneyland_Paris
214694141,5,2014-7,United States,"We arrived at 8a after spending the extra magic hour at DCA mostly in CarsLand. Between 8a and 11am we walked onto many Disneyland attractions with very little or no wait: Pirates, Indiana Jones, Haunted Mansion, Splash Mountain, Big Thunder Mountain, Mr. Toad's Wild Ride, Matterhorn. We got a fastpass for Space Mountain at 1230, had lunch at Blue Bayou at 1250p, then spent the rest of the afternoon at DCA. No crowds on the Monday after 4th of July! We found out late in the day that Season Pass Holders were blocked from visiting the parks on the Monday after the 4th of July, which explained the limited crowding in the afternoon and the absolute empty parks up until lunchtime. There is a limited amount of land so attractions are very close to each other. For example, the exit to the Haunted Mansion is less than 10 yards from the entrance to Splash Mountain. Of course we compared everything to the Florida counterpart and had so much fun doing it. Pirates is far superior at Disneyland. The ride is longer and has two large downhill rides. Indiana Jones doesn't exist in Florida. The same platform is used in Dinosaur in Animal Kingdom, but Indiana Jones is a much better attraction. Space Mountain is very different. In California, the cars are two people wide and there is music pumped into speakers by each guest. In Florida it is single file. The ride in California is much smoother and more enjoyable. The Florida version is quite rough and completely dark. In California, you can see a little bit more. Matterhorn was very rough and I don't think I will go on that one again. So many contrasts compared to Walt Disney World. First, not very many attractions have fast passes and Disneyland is using the paper fast pass system. Second, tickets were not linked to your resort hotel room key. Even before the magic bands were launched late last year, the resort key was also your dining plan key and your park tickets. Disneyland Resort had paper tickets for the theme parks. No fingerprint technology. Just sign the back of your ticket and don't lose it! Dining reservations are 60 days out not 180 days out. And I got the impression that people were getting same day reservations at Blue Bayou. In Florida, that is impossible. The popular dining reservations book up and you can't walk up and expect to get a reservation for later in the same day.",Disneyland_California
334403546,4,2015-12,Indonesia,We had such a magical day in disneyland. Space mountain is a must try ride. The queue din get too long as we reached early. Go earlier to avoid the pack. Stay whole day there because the night view of disneyland is another good story to tell. I'm amazed by everything aboud disney. ,Disneyland_HongKong
559848239,3,2018-1,United States,"I recommend going to Disneyland Paris if you go during the off season so that you do not have the crowds. We went in January and we did not have any real lines to speak of. The only wait time was approximately 15 minutes maximum which is nothing. We were able to go on rides multiple times because we got on and just went right back in line to ride them again without any wait. It felt like we had the park to our selves. I would recommend to buy tickets in advance because the prices are cheapest the earlier you buy them. Prices change the closer you are to the date you plan to go. It is not like the US, over the there the price depends not only on the type of ticket but also how early to buy the ticket to the day you plan to go to the park.",Disneyland_Paris
201167199,5,2014-4,United States,"Kids loved Disneyland. They are older now   8 and 9, and skipped most of the kiddie rides. However, there was enough for them to do for two whole days. We spent the other two days at the Adventure Park. Wish they had more vegetarian food options, but they have gotten better since our last visit.",Disneyland_California
154525125,5,2013-3,United States,"I have been to Disney World twice, and you need to know that Disneyland is NOT Disney World. Disneyland was the first of it's kind, so it's smaller and less innovative. Disney World improved upon everything that was  wrong  with Disneyland. If you travel to Disneyland, you must know that it's not as large as DW, but other than the size, it's just as magical in my opinion. You could take 2 or 3 days to do all of Disneyland and California Adventure Park. We went over Spring Break in early March, and the lines weren't bad at all. The weather was absolutely perfect and we really had a wonderful time. We took our 4 year old son, and the rides that interested him (mostly in Fantasyland) weren't crowded at all. In fact, we had absolutely zero wait for It's a Small World because we caught it during a parade. If you time things correctly and take advantage of the Fast Pass option, the lines and waits aren't bad at all. Buy a refillable water bottle or park mug and refill during the day at water fountains to keep yourself hydrated for little cost. I'm never disappointed by Disney parks, and this was my 4th trip to one of their parks. The staff always impresses me with their ability to pull you (and your kids) into the magic and make you feel special. The attractions are amazing and beautiful, the park is always clean and tidy, and the people are friendly and helpful. Yes, everything is expensive, so be prepared to shell out a fortune for souvenirs. Other than that, it's a wonderful place to visit.",Disneyland_California
448603715,5,2016-12,United States,"No matter when you go, it is always the Happiest Place on Earth and we have a blast!  Although not kept as  clean  as it was when Walt was alive, it is still clean and promises a great day for all!",Disneyland_California
304170105,4,2015-8,Ireland,"Loved Disneyland Park....so much to do and see here, never get around to it all. Fantastic atmosphere all around the park, friendly staff, lovely music playing, magical!!! Parades well worth it and disney dreams at closing time is just amazing. August extremely busy, be prepared for very long queues on some of the major rides. Cant wait to return her again.",Disneyland_Paris
6763160,5,missing,New Zealand,"Before going to Disneyland Hong Kong, we had downplayed what we expected as reviews noted it was smaller and not as good as Los Angeles. We had been to LA some 6 years ago but we had such a great time at Hong Kong, we would reccomend to anyone visiting Hong Kong to go. We went mid week, there were hardly any ques and we got through everything in one day night. Photo opportunities with the charachters all day and only 15 minute ques....I hate ques!. Sure there were not as many thrill rides, but getting to ride space mountain three times makes up for it. In LA we qued for two hours to get on Cups and Dumbo and each were next ride available so less than 10 minutes.The shows were excellent (typical disney profesionalism) and fireworks excellent to end the night. On to the MTR train and back at hotel in half an hour.....what a great day!",Disneyland_HongKong
182690163,4,missing,United Kingdom,"90 minute queue for Space Mountain   hardly any rides under an hour wait.Thunder Mountain, It's a small world closed. Not as well signposted as other parks, restrooms not easy to locate. food quality better than expected. Crowded, thousands of strollers, could be because it was a Saturday? Hardly any characters for photo opportunities, 60 minute wait to pose with Mickey in Toon Land   why not have more Mickeys? No princesses seen except for in parade.Parade was excellent   really enjoyable, cast will smile and high five children along the curb.Has to be visited if in the area but much prefer California Adventures next door",Disneyland_California
661108120,1,2019-3,United Kingdom,"I don't know where to start with this review. Firstly the cost of the tickets on the gate is EUR109 per adult, book online and with Attraction Tix and you'll pay   55 per adult   nearly half price!We arrived around 11am on Saturday 24th March and the ques to even get into the park was a nightmare. On man on a horse trying to direct everyone. You were herded towards and entrance and bags were checked before being herded towards either the Disneyland Paris park or Walt Disney Studio park.Once we were finally into the park we decided to try and head towards the back to go on some rides. We made it onto a small boat ride within 15 minutes which we didn't think was too bad. We should have gone next door to the little train ride straight away but we walked to Indian ride where we couldn't go on as little one was one cm too small. By now it was around mid day and after checking the app for wait times   everything was over 45 minutes wait. Some were already 90 minutes. We used the fast pass to get a ticket to return to Hyperspace mountain. We got the ticket around 12.30 and had to return between 3.35   4.05. When we returned we did walk straight on and was on the ride within 10 minutes.Everywhere you went, the lines were huge. To get candy floss we had to line up to purchase a ticket then line up again to collect the candy floss   this took over 30 minutes.The places to eat are all greasy fried food, no where healthy at all. There was also nowhere to fill up your water bottles so you had to line up and pay for a water. In the height of summer this could be very dangerous if you are dehydrated.Big Thunder Mountain was out for most of the day however we saw they were testing it and took a risk by standing in line and thankfully it paid off however we were still queuing for 30  minutes.There is no organisation for the shows and this resulted in a lot of crowding and the kids not being able to see a lot.The biggest issue here is the lack of staff. There was barely anyone around to help.Sadly we were caught up in the issues on Saturday night. We were locked in the restaurant for over three hours with two very scared children. It was disgusting the lack of information being provided and at one point we all had to climb under the tables and shied the children as there was rumours that a gunman was inside. You can not understand how terrifying this is. I have travelled so often and I have never been so scared in my life.I would never return to Disneyland Paris ever again due to everything mentioned in this review. This was supposed to be the trip of a lifetime for our children and it turned in to an absolute nightmare.",Disneyland_Paris
639081437,5,2018-12,United Kingdom,"Always wanted to take my girls when they were younger ... and always wanted to go myself ... never happened , part logistics as a mainly single mum to 4 born within 6 years of one another (3 within 3!) and balance problems means I can   t do rides, oh and money. Finally managed it ! Decorated for Christmas it was a delight. I can   t ride rides so usually theme parks are a waste of time and boring. This was fab ! Use your magic hour to either bag a space in a queue for a ride you fancy or for a character meet and greet. Look for the parasols or download the app. Cast members are excellent. The parades and shows are brilliant. Bottom of castle ramp and turn left is a good spot for the day parade esp if you want to join in at the end. Firework projection animation show is fab. A Good spot is just infront of the wall by Casey   s Corner at the end of Main St ... little ones can stand on the wall to see over the grown ups.Coffee stalls often have queues so take your own snacks and drinks. Water bottles can be filled. Grab some Mickey Mouse shaped food !",Disneyland_Paris
661954847,3,2019-3,United States,"With two of my girlfriends, we visited Disneyland. It was a bucket list item and for the most part fun. Finding our way to attractions we wanted to see was more difficult then it should of been, but we managed to get there when the park opened and enjoy three fast pass attractions. The food and water was a little expensive. Since we visited during Spring break time the regular price was increased by $40. There were 3 attractions closed which included the Cinderella Castle. For the extra money, all things should be open. Lots of strollers, scooters and people everywhere by 1pm. ",Disneyland_California
249667382,4,2015-1,South Africa,"Hong Kong Disneyland is a lovely place for kids to enjoy their favourite Disney characters up close and personal. The characters are realistic and fun. The rides are very enjoyable for people of all ages. The park is well laid out and even though the crowds are many, you don't notice it. The lines move quickly and we did not queue for long periods. This was my 2nd trip and I did enjoyed it on both occasions. The staff are also very friendly in line with Disney's policy. Been warned though, prices for many items including food are high.",Disneyland_HongKong
548943954,5,2017-12,South Africa,What a wonderful experience!The rides are an absolute thrill and almost everything is indoors which makes it ideal for rainy visits. Studios is the place for thrill seekers while Land is for those with small children since there are more kid friendly rides. That didn   t stop small kids going on some of the larger rides though. I saw a very elastic policy to the height restrictions on some rides. Take your own food with. Food can be double the price paid at the local railway station vending machine and I pity parents with little kids wanting swag from the hundreds of stores...,Disneyland_Paris
255655218,3,2015-2,United States,"Just arrived back from Disneyland. We had a lovely time (how can you not, it's Disney) but the number of rides being renovated was disappointing. The fact that the castle is also being renovated was devastating!!! So gutted. I guess this is probably the best time to do this work before the Easter Summer rush but it did leave us under whelmed by the whole experience. Head over to California Adventure where everything was working but be warned the queues for anything Frozen are long. My nephew has Down Syndrome and found the waiting tough but there was no special disabilities line for him. Life is what you make it and we made the most of it and had fun. Oh, the meet and greet characters were brilliant with us all but especially my nephew   they made is holiday !!!",Disneyland_California
170582972,5,2013-8,Singapore,"We have been coming to Disneyland every other year for the last 16 years and continue to have fun each time we are here. Our favorites are the Haunted Mansion and Pirates, which are oldies but goodies. This summer, Thunder Mountain railroad was closed, which was a disappointmentIf this is your first trip, suggest to buy a multiple day pass so you dont feel pressured to do it all in one go. Tired bodies make for grumpy people So we usually head back to the hotel halfway through, rest and then go back to the park later when we are more refreshed. Have fun!",Disneyland_California
120430437,5,2011-1,India,"Well this was a dream come true for us. Forget the other members, it was me who was very excited to visit the place   the cartoon characters whom I have grown up with. It is advisable to purchase the tickets through the tour operators as it would be cheaper to include both entry ticket cost & transportation. We started from LA and after appr couple of drives reached the location. There was huge queue at the entrance and we managed to enter after waiting for over 20 mins. Once we entered inside     wow Goofy and Minnie were there to welcome us    There are plenty of things  activities in the park which could keep you engaged for a very long time and one is oblivious to the time. At the entrance there is a small museum which details the history of Walt Disney with Disneyland growing. There is the train ride in the park     outer circle which take you around the entire place. It is advisable to carry the park map with you and plan the trip accordingly. Do not miss out the parade and the wonderful laser show in the evening.During our stay in LA, we went twice to be completely engrossed and allured to the Disneyland     the original birthplace of Mickey Mouse, Donald Duck and Uncle Scrooge   ",Disneyland_California
